frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
1,2026-08-10T15:54:51.825,perf,runtime,,,,,,,,,,,,0.86,2.58,0.0,0.0,0.86,36.3,36.3,3,0.0,stabilizing 1/2,1,0,,,,0.842,483,613,483,613,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.84;plastic bag:0.69;plastic bag:0.45,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.842,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""},{""idx"":2,""label"":""plastic bag"",""conf"":0.693,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""},{""idx"":3,""label"":""plastic bag"",""conf"":0.451,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
10,2026-08-10T15:54:52.355,perf,runtime,,,,,,,,,,,,15.12,13.23,0.0,0.0,15.12,8.6,4.7,3,0.0,no depth,9,0,,,,0.843,486,614,484,613,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.84;plastic bag:0.61;plastic bag:0.38,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.843,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""},{""idx"":2,""label"":""plastic bag"",""conf"":0.606,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""},{""idx"":3,""label"":""plastic bag"",""conf"":0.378,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
20,2026-08-10T15:54:52.874,perf,runtime,,,,,,,,,,,,19.27,19.27,0.0,0.0,19.27,7.5,5.4,2,0.0,no depth,19,0,,,,0.811,484,612,485,613,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.81;plastic bag:0.50,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.811,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""},{""idx"":2,""label"":""plastic bag"",""conf"":0.498,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
31,2026-08-10T15:54:53.395,perf,runtime,,,,,,,,,,,,21.09,21.09,1.92,1.92,21.09,7.2,5.8,3,204.9,valid,30,1,True,66852,68900,0.842,483,612,484,613,-160.3,201.0,911.0,911.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.84;plastic bag:0.61;plastic bag:0.54,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.842,""qr"":"""",""valid"":true,""x_mm"":-160.3,""y_mm"":201.0,""z_mm"":911.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.605,""qr"":"""",""valid"":true,""x_mm"":66.3,""y_mm"":219.5,""z_mm"":939.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.54,""qr"":"""",""valid"":true,""x_mm"":33.6,""y_mm"":85.7,""z_mm"":1071.0,""status"":""secondary valid""}]"
42,2026-08-10T15:54:53.938,perf,runtime,,,,,,,,,,,,20.25,20.25,0.0,0.0,20.25,6.3,5.7,3,748.2,valid,41,1,True,66975,69012,0.826,485,613,485,612,-159.3,200.0,911.0,911.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.83;plastic bag:0.72;plastic bag:0.40,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.826,""qr"":"""",""valid"":true,""x_mm"":-159.3,""y_mm"":200.0,""z_mm"":911.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.723,""qr"":"""",""valid"":true,""x_mm"":68.4,""y_mm"":217.4,""z_mm"":939.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.405,""qr"":"""",""valid"":true,""x_mm"":31.2,""y_mm"":90.3,""z_mm"":1070.0,""status"":""secondary valid""}]"
50,2026-08-10T15:54:54.451,perf,runtime,,,,,,,,,,,,15.6,15.6,0.0,0.0,15.6,5.9,4.6,2,1260.8,stale depth 1252ms,49,1,,,,0.816,485,613,485,613,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.82;plastic bag:0.70,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.816,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stale depth 1252ms""},{""idx"":2,""label"":""plastic bag"",""conf"":0.699,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stale depth 1252ms""}]"
59,2026-08-10T15:54:55.168,perf,runtime,,,,,,,,,,,,6.97,16.74,1.39,1.39,6.97,5.6,4.9,3,83.3,valid,54,2,True,67069,68997,0.8,486,613,484,613,-160.2,200.8,910.0,910.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.80;plastic bag:0.62;plastic bag:0.61,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.8,""qr"":"""",""valid"":true,""x_mm"":-160.2,""y_mm"":200.8,""z_mm"":910.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.619,""qr"":"""",""valid"":true,""x_mm"":31.2,""y_mm"":83.3,""z_mm"":1070.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.612,""qr"":"""",""valid"":true,""x_mm"":67.4,""y_mm"":217.7,""z_mm"":940.0,""status"":""secondary valid""}]"
71,2026-08-10T15:54:55.693,perf,runtime,,,,,,,,,,,,19.05,17.15,0.0,0.0,19.05,5.5,5.9,3,608.1,valid,64,2,True,67510,69438,0.813,485,612,484,612,-160.2,200.8,910.0,910.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.81;plastic bag:0.59;plastic bag:0.36,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.813,""qr"":"""",""valid"":true,""x_mm"":-160.2,""y_mm"":200.8,""z_mm"":910.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.595,""qr"":"""",""valid"":true,""x_mm"":67.4,""y_mm"":218.5,""z_mm"":939.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.357,""qr"":"""",""valid"":true,""x_mm"":31.2,""y_mm"":91.3,""z_mm"":1068.0,""status"":""secondary valid""}]"
81,2026-08-10T15:54:56.234,perf,runtime,,,,,,,,,,,,18.48,20.32,1.85,1.85,18.48,5.4,5.0,2,30.2,valid,74,2,True,66718,68900,0.822,484,613,484,613,-160.1,200.7,909.5,909.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.82;plastic bag:0.53,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.822,""qr"":"""",""valid"":true,""x_mm"":-160.1,""y_mm"":200.7,""z_mm"":909.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.531,""qr"":"""",""valid"":true,""x_mm"":65.5,""y_mm"":217.9,""z_mm"":941.0,""status"":""secondary valid""}]"
89,2026-08-10T15:54:56.913,perf,runtime,,,,,,,,,,,,11.79,10.32,0.0,0.0,11.79,5.6,4.5,3,708.7,valid,82,2,True,66186,68364,0.846,482,615,484,613,-160.1,200.7,909.5,909.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.85;plastic bag:0.73;plastic bag:0.39,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.846,""qr"":"""",""valid"":true,""x_mm"":-160.1,""y_mm"":200.7,""z_mm"":909.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.732,""qr"":"""",""valid"":true,""x_mm"":68.5,""y_mm"":218.9,""z_mm"":941.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.393,""qr"":"""",""valid"":true,""x_mm"":31.3,""y_mm"":88.0,""z_mm"":1071.0,""status"":""secondary valid""}]"
