frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
1,2026-08-10T10:39:10.122,perf,runtime,,,,,,,,,,,,1.09,2.18,0.0,0.0,1.09,76.5,76.5,1,0.0,stabilizing 1/2,1,0,,,,0.832,643,530,643,530,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.83,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.832,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""}]"
3,2026-08-10T10:39:12.135,perf,runtime,,,,,,,,,,,,0.99,1.99,0.0,0.0,0.99,38.3,25.8,1,0.0,no depth,3,0,,,,0.838,643,530,643,530,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.84,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.838,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
23,2026-08-10T10:39:12.657,perf,runtime,,,,,,,,,,,,13.42,38.34,5.75,3.83,13.42,48.1,42.7,1,60.9,valid,10,1,True,52460,53460,0.844,643,529,643,530,-1.5,143.8,1060.0,1060.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.84,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.844,""qr"":"""",""valid"":true,""x_mm"":-1.5,""y_mm"":143.8,""z_mm"":1060.0,""status"":""valid""}]"
40,2026-08-10T10:39:13.324,perf,runtime,,,,,,,,,,,,7.5,27.0,16.5,4.5,7.5,66.2,182.7,1,127.1,valid,15,2,True,52984,53820,0.836,643,530,643,530,-1.5,143.9,1061.0,1061.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.84,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.836,""qr"":"""",""valid"":true,""x_mm"":-1.5,""y_mm"":143.9,""z_mm"":1061.0,""status"":""valid""}]"
62,2026-08-10T10:39:13.911,perf,runtime,,,,,,,,,,,,8.51,34.06,17.03,5.11,8.51,71.1,98.2,1,91.0,valid,20,2,True,53147,54119,0.847,643,529,643,529,-1.5,143.6,1063.5,1063.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.85,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.847,""qr"":"""",""valid"":true,""x_mm"":-1.5,""y_mm"":143.6,""z_mm"":1063.5,""status"":""valid""}]"
75,2026-08-10T10:39:14.422,perf,runtime,,,,,,,,,,,,7.83,29.36,11.74,3.91,7.83,75.9,49.2,1,188.9,valid,24,2,True,53201,54119,0.836,643,529,643,529,-2.0,143.3,1065.5,1065.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.84,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.836,""qr"":"""",""valid"":true,""x_mm"":-2.0,""y_mm"":143.3,""z_mm"":1065.5,""status"":""valid""}]"
94,2026-08-10T10:39:15.080,perf,runtime,,,,,,,,,,,,6.08,28.87,18.24,4.56,6.08,83.6,180.7,1,217.0,valid,28,2,True,53084,53820,0.833,643,530,643,530,-1.5,143.4,1061.5,1061.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.83,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.833,""qr"":"""",""valid"":true,""x_mm"":-1.5,""y_mm"":143.4,""z_mm"":1061.5,""status"":""valid""}]"
114,2026-08-10T10:39:15.584,perf,runtime,,,,,,,,,,,,9.92,37.69,25.79,5.95,9.92,88.1,155.8,1,88.9,valid,33,2,True,52877,53757,0.849,643,529,643,529,-1.5,143.5,1062.5,1062.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.85,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.849,""qr"":"""",""valid"":true,""x_mm"":-1.5,""y_mm"":143.5,""z_mm"":1062.5,""status"":""valid""}]"
125,2026-08-10T10:39:16.132,perf,runtime,,,,,,,,,,,,7.3,20.08,12.78,5.48,7.3,95.6,56.9,1,10.8,valid,37,2,True,52784,53938,0.849,643,528,644,529,-1.5,143.2,1065.0,1065.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.85,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.849,""qr"":"""",""valid"":true,""x_mm"":-1.5,""y_mm"":143.2,""z_mm"":1065.0,""status"":""valid""}]"
147,2026-08-10T10:39:16.831,perf,runtime,,,,,,,,,,,,7.15,32.9,18.6,4.29,7.15,98.9,159.9,1,66.1,valid,42,2,True,52919,54119,0.84,643,529,643,529,-1.5,143.1,1064.0,1064.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.84,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.84,""qr"":"""",""valid"":true,""x_mm"":-1.5,""y_mm"":143.1,""z_mm"":1064.0,""status"":""valid""}]"
