frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
1,2026-08-10T09:18:07.209,perf,runtime,,,,,,,,,,,,0.96,3.84,0.0,0.0,0.96,136.6,136.6,2,0.0,stabilizing 1/2,1,0,,,,0.853,566,612,566,612,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.85;plastic bag:0.34,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.853,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""},{""idx"":2,""label"":""plastic bag"",""conf"":0.337,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
13,2026-08-10T09:18:07.755,perf,runtime,,,,,,,,,,,,16.5,16.5,3.67,3.67,16.5,34.0,20.7,2,131.3,valid,10,2,True,73360,74390,0.848,565,613,565,611,-87.0,216.5,993.5,993.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.85;plastic bag:0.34,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.848,""qr"":"""",""valid"":true,""x_mm"":-87.0,""y_mm"":216.5,""z_mm"":993.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.343,""qr"":"""",""valid"":true,""x_mm"":-682.9,""y_mm"":175.3,""z_mm"":1062.0,""status"":""secondary valid""}]"
23,2026-08-10T09:18:08.271,perf,runtime,,,,,,,,,,,,13.56,21.31,3.87,3.87,13.56,31.2,14.9,1,25.0,valid,17,2,True,72928,73960,0.85,565,611,565,611,-86.7,216.3,990.0,990.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.85,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.85,""qr"":"""",""valid"":true,""x_mm"":-86.7,""y_mm"":216.3,""z_mm"":990.0,""status"":""valid""}]"
34,2026-08-10T09:18:08.818,perf,runtime,,,,,,,,,,,,16.47,21.96,1.83,1.83,16.47,28.8,29.3,1,246.9,valid,26,2,True,73424,74304,0.847,566,611,565,611,-86.8,215.4,990.5,990.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.85,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.847,""qr"":"""",""valid"":true,""x_mm"":-86.8,""y_mm"":215.4,""z_mm"":990.5,""status"":""valid""}]"
46,2026-08-10T09:18:09.408,perf,runtime,,,,,,,,,,,,15.24,18.63,3.39,3.39,15.24,22.9,22.3,3,0.1,valid,35,2,True,73895,74679,0.847,564,610,565,609,-86.6,215.2,995.0,995.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.85;plastic bag:0.54;plastic bag:0.51,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.847,""qr"":"""",""valid"":true,""x_mm"":-86.6,""y_mm"":215.2,""z_mm"":995.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.538,""qr"":"""",""valid"":true,""x_mm"":-684.1,""y_mm"":176.5,""z_mm"":1062.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.508,""qr"":"""",""valid"":true,""x_mm"":-36.4,""y_mm"":-155.4,""z_mm"":1646.0,""status"":""secondary valid""}]"
60,2026-08-10T09:18:09.937,perf,runtime,,,,,,,,,,,,24.56,24.56,1.89,1.89,24.56,20.5,11.6,1,142.2,valid,48,2,True,72749,73563,0.845,566,609,565,610,-85.9,214.2,993.0,993.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.84,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.845,""qr"":"""",""valid"":true,""x_mm"":-85.9,""y_mm"":214.2,""z_mm"":993.0,""status"":""valid""}]"
73,2026-08-10T09:18:10.467,perf,runtime,,,,,,,,,,,,20.77,26.44,1.89,1.89,20.77,18.3,17.0,2,244.0,valid,59,2,True,73750,74556,0.845,565,609,566,610,-86.0,214.9,993.5,993.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.84;plastic bag:0.35,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.845,""qr"":"""",""valid"":true,""x_mm"":-86.0,""y_mm"":214.9,""z_mm"":993.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.346,""qr"":"""",""valid"":true,""x_mm"":-682.9,""y_mm"":176.5,""z_mm"":1062.0,""status"":""secondary valid""}]"
88,2026-08-10T09:18:11.068,perf,runtime,,,,,,,,,,,,21.63,28.29,1.66,1.66,21.63,17.4,39.8,2,380.5,valid,72,2,True,72950,73780,0.856,565,610,566,610,-86.0,214.4,994.0,994.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.86;plastic bag:0.45,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.856,""qr"":"""",""valid"":true,""x_mm"":-86.0,""y_mm"":214.4,""z_mm"":994.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.455,""qr"":"""",""valid"":true,""x_mm"":-682.9,""y_mm"":177.6,""z_mm"":1062.0,""status"":""secondary valid""}]"
105,2026-08-10T09:18:11.619,perf,runtime,,,,,,,,,,,,19.96,27.22,3.63,3.63,19.96,20.5,23.1,2,85.3,valid,83,2,True,74039,74865,0.842,564,609,565,610,-85.8,214.7,992.5,992.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.84;plastic bag:0.32,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.842,""qr"":"""",""valid"":true,""x_mm"":-85.8,""y_mm"":214.7,""z_mm"":992.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.323,""qr"":"""",""valid"":true,""x_mm"":-683.5,""y_mm"":170.8,""z_mm"":1063.0,""status"":""secondary valid""}]"
119,2026-08-10T09:18:12.124,perf,runtime,,,,,,,,,,,,21.77,27.71,1.98,1.98,21.77,23.3,27.4,2,227.5,valid,94,2,True,72274,73248,0.864,566,611,566,610,-86.0,215.1,994.5,994.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.86;plastic bag:0.30,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.864,""qr"":"""",""valid"":true,""x_mm"":-86.0,""y_mm"":215.1,""z_mm"":994.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.301,""qr"":"""",""valid"":true,""x_mm"":-685.2,""y_mm"":170.7,""z_mm"":1062.0,""status"":""secondary valid""}]"
