frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
1,2026-08-10T16:43:43.662,perf,runtime,,,,,,,,,,,,0.97,1.95,0.0,0.0,0.97,38.5,38.5,2,0.0,stabilizing 1/2,1,0,,,,0.881,130,506,130,506,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.88;plastic bag:0.76,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.881,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""},{""idx"":2,""label"":""plastic bag"",""conf"":0.762,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
10,2026-08-10T16:43:44.197,perf,runtime,,,,,,,,,,,,16.81,14.94,0.0,0.0,16.81,8.7,5.6,2,0.0,no depth,10,0,,,,0.872,130,506,130,506,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.87;plastic bag:0.79,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.872,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""},{""idx"":2,""label"":""plastic bag"",""conf"":0.786,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
19,2026-08-10T16:43:44.708,perf,runtime,,,,,,,,,,,,17.61,17.61,0.0,0.0,17.61,7.3,6.3,2,0.0,no depth,19,0,,,,0.885,130,505,130,506,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.88;plastic bag:0.78,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.885,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""},{""idx"":2,""label"":""plastic bag"",""conf"":0.775,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
29,2026-08-10T16:43:45.253,perf,runtime,,,,,,,,,,,,18.36,18.36,1.84,1.84,18.36,6.7,4.8,2,476.9,valid,29,1,True,51590,52632,0.881,129,505,130,505,-589.3,109.0,1048.0,1048.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.88;plastic bag:0.77,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.881,""qr"":"""",""valid"":true,""x_mm"":-589.3,""y_mm"":109.0,""z_mm"":1048.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.773,""qr"":"""",""valid"":true,""x_mm"":-113.8,""y_mm"":184.0,""z_mm"":946.0,""status"":""secondary valid""}]"
36,2026-08-10T16:43:45.939,perf,runtime,,,,,,,,,,,,7.29,10.2,0.0,0.0,7.29,5.5,5.4,2,1163.2,stale depth 1153ms,34,1,,,,0.881,130,505,130,505,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.88;plastic bag:0.79,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.881,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stale depth 1153ms""},{""idx"":2,""label"":""plastic bag"",""conf"":0.787,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stale depth 1153ms""}]"
44,2026-08-10T16:43:46.460,perf,runtime,,,,,,,,,,,,13.46,15.38,1.92,1.92,13.46,5.6,5.6,2,297.1,valid,41,2,True,51850,52632,0.853,130,505,130,506,-589.0,109.5,1047.5,1047.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.85;plastic bag:0.79,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.853,""qr"":"""",""valid"":true,""x_mm"":-589.0,""y_mm"":109.5,""z_mm"":1047.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.786,""qr"":"""",""valid"":true,""x_mm"":-115.0,""y_mm"":182.1,""z_mm"":947.0,""status"":""secondary valid""}]"
52,2026-08-10T16:43:46.979,perf,runtime,,,,,,,,,,,,15.4,15.4,0.0,0.0,15.4,5.6,6.6,2,816.5,valid,49,2,True,51850,52632,0.864,130,505,130,506,-589.0,109.5,1047.5,1047.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.86;plastic bag:0.75,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.864,""qr"":"""",""valid"":true,""x_mm"":-589.0,""y_mm"":109.5,""z_mm"":1047.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.75,""qr"":"""",""valid"":true,""x_mm"":-114.6,""y_mm"":184.6,""z_mm"":944.0,""status"":""secondary valid""}]"
58,2026-08-10T16:43:47.623,perf,runtime,,,,,,,,,,,,9.31,9.31,1.55,1.55,9.31,5.5,5.7,2,438.1,valid,55,2,True,51602,52374,0.882,130,505,130,505,-589.0,110.0,1047.5,1047.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.88;plastic bag:0.78,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.882,""qr"":"""",""valid"":true,""x_mm"":-589.0,""y_mm"":110.0,""z_mm"":1047.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.784,""qr"":"""",""valid"":true,""x_mm"":-115.2,""y_mm"":182.5,""z_mm"":949.0,""status"":""secondary valid""}]"
65,2026-08-10T16:43:48.165,perf,runtime,,,,,,,,,,,,12.94,12.94,1.85,1.85,12.94,5.7,5.9,3,152.5,valid,62,2,True,51858,52632,0.866,131,505,130,506,-589.3,110.7,1048.0,1048.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.87;plastic bag:0.75;plastic bag:0.31,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.866,""qr"":"""",""valid"":true,""x_mm"":-589.3,""y_mm"":110.7,""z_mm"":1048.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.749,""qr"":"""",""valid"":true,""x_mm"":-115.1,""y_mm"":183.3,""z_mm"":948.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.305,""qr"":"""",""valid"":true,""x_mm"":97.5,""y_mm"":215.3,""z_mm"":943.0,""status"":""secondary valid""}]"
71,2026-08-10T16:43:48.715,perf,runtime,,,,,,,,,,,,10.89,10.89,1.82,1.82,10.89,5.9,5.1,2,3.4,valid,68,2,True,51642,52374,0.879,130,506,130,506,-589.3,110.7,1048.0,1048.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.88;plastic bag:0.75,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.879,""qr"":"""",""valid"":true,""x_mm"":-589.3,""y_mm"":110.7,""z_mm"":1048.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.754,""qr"":"""",""valid"":true,""x_mm"":-114.1,""y_mm"":183.3,""z_mm"":948.0,""status"":""secondary valid""}]"
