frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
63,2026-08-10T15:48:05.799,perf,runtime,,,,,,,,,,,,10.52,10.52,1.75,1.75,10.52,5.5,8.0,1,361.8,valid,63,2,True,127058,132662,0.743,617,605,608,606,-40.2,193.8,917.0,917.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.74,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.743,""qr"":"""",""valid"":true,""x_mm"":-40.2,""y_mm"":193.8,""z_mm"":917.0,""status"":""valid""}]"
67,2026-08-10T15:48:06.331,perf,runtime,,,,,,,,,,,,7.51,7.51,3.76,3.76,7.51,5.6,6.0,1,56.4,valid,67,2,True,128280,134696,0.81,615,605,613,606,-33.3,193.3,919.0,919.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.81,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.81,""qr"":"""",""valid"":true,""x_mm"":-33.3,""y_mm"":193.3,""z_mm"":919.0,""status"":""valid""}]"
71,2026-08-10T15:48:06.883,perf,runtime,,,,,,,,,,,,7.25,7.25,1.81,1.81,7.25,5.8,6.1,1,163.8,valid,71,2,True,131254,137256,0.842,617,605,615,606,-31.9,193.7,921.0,921.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.84,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.842,""qr"":"""",""valid"":true,""x_mm"":-31.9,""y_mm"":193.7,""z_mm"":921.0,""status"":""valid""}]"
77,2026-08-10T15:48:07.460,perf,runtime,,,,,,,,,,,,10.41,10.41,1.74,1.74,10.41,6.0,6.2,1,314.2,valid,77,2,True,119726,125440,0.741,615,606,596,607,-30.5,194.2,923.5,923.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.74,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.741,""qr"":"""",""valid"":true,""x_mm"":-30.5,""y_mm"":194.2,""z_mm"":923.5,""status"":""valid""}]"
83,2026-08-10T15:48:08.049,perf,runtime,,,,,,,,,,,,10.18,10.18,1.7,1.7,10.18,6.0,5.3,2,327.9,valid,83,2,True,122798,128800,0.844,616,607,602,607,-39.8,193.8,919.0,919.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.84;plastic bag:0.46,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.844,""qr"":"""",""valid"":true,""x_mm"":-39.8,""y_mm"":193.8,""z_mm"":919.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.455,""qr"":"""",""valid"":true,""x_mm"":-16.3,""y_mm"":-1721.1,""z_mm"":4581.0,""status"":""secondary valid""}]"
88,2026-08-10T15:48:08.654,perf,runtime,,,,,,,,,,,,8.27,8.27,1.65,1.65,8.27,6.4,8.3,1,418.6,valid,88,2,True,122277,127779,0.791,614,607,600,607,-51.0,193.5,913.0,913.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.79,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.791,""qr"":"""",""valid"":true,""x_mm"":-51.0,""y_mm"":193.5,""z_mm"":913.0,""status"":""valid""}]"
93,2026-08-10T15:48:09.226,perf,runtime,,,,,,,,,,,,8.74,8.74,1.75,1.75,8.74,6.9,9.2,1,321.6,valid,93,2,True,128444,133650,0.78,617,606,611,606,-44.8,193.9,917.0,917.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.78,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.78,""qr"":"""",""valid"":true,""x_mm"":-44.8,""y_mm"":193.9,""z_mm"":917.0,""status"":""valid""}]"
98,2026-08-10T15:48:09.764,perf,runtime,,,,,,,,,,,,9.3,9.3,1.86,1.86,9.3,7.6,8.2,1,179.9,valid,98,2,True,130629,136800,0.857,617,605,615,606,-34.5,194.4,922.0,922.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.86,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.857,""qr"":"""",""valid"":true,""x_mm"":-34.5,""y_mm"":194.4,""z_mm"":922.0,""status"":""valid""}]"
104,2026-08-10T15:48:10.312,perf,runtime,,,,,,,,,,,,10.94,10.94,1.82,1.82,10.94,8.2,10.5,2,233.1,valid,104,2,True,129544,135450,0.844,615,605,615,606,-30.4,194.5,922.5,922.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.84;plastic bag:0.32,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.844,""qr"":"""",""valid"":true,""x_mm"":-30.4,""y_mm"":194.5,""z_mm"":922.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.324,""qr"":"""",""valid"":true,""x_mm"":-6.3,""y_mm"":-1728.6,""z_mm"":4601.0,""status"":""secondary valid""}]"
108,2026-08-10T15:48:10.864,perf,runtime,,,,,,,,,,,,7.25,7.25,1.81,1.81,7.25,8.6,11.5,1,107.6,valid,108,2,True,128938,135826,0.848,615,606,615,606,-29.5,194.2,923.5,923.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.85,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.848,""qr"":"""",""valid"":true,""x_mm"":-29.5,""y_mm"":194.2,""z_mm"":923.5,""status"":""valid""}]"
