frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
1,2026-08-12T09:52:20.255,perf,runtime,,,,,,,,,,,,1.04,4.16,4.16,1.04,1.04,57.9,57.9,1,117.6,stabilizing 1/2,1,0,,,,0.826,719,570,719,570,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.83,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.826,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""}]"
15,2026-08-12T09:52:20.784,perf,runtime,,,,,,,,,,,,20.78,22.67,22.67,5.67,20.78,14.1,4.5,1,20.3,valid,12,2,True,74695,75603,0.808,718,569,718,569,78.7,167.0,992.0,992.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.81,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.808,""qr"":"""",""valid"":true,""x_mm"":78.7,""y_mm"":167.0,""z_mm"":992.0,""status"":""valid""}]"
35,2026-08-12T09:52:21.309,perf,runtime,,,,,,,,,,,,20.96,38.1,17.15,3.81,20.96,12.9,4.5,1,145.9,valid,23,2,True,74702,75684,0.827,718,568,718,569,78.8,167.1,992.5,992.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.83,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.827,""qr"":"""",""valid"":true,""x_mm"":78.8,""y_mm"":167.1,""z_mm"":992.5,""status"":""valid""}]"
46,2026-08-12T09:52:21.824,perf,runtime,,,,,,,,,,,,21.36,21.36,21.36,5.83,21.36,9.7,4.3,1,26.3,valid,34,2,True,74338,75284,0.828,719,571,718,570,78.9,167.9,994.0,994.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.83,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.828,""qr"":"""",""valid"":true,""x_mm"":78.9,""y_mm"":167.9,""z_mm"":994.0,""status"":""valid""}]"
66,2026-08-12T09:52:22.346,perf,runtime,,,,,,,,,,,,21.06,38.3,17.23,3.83,21.06,10.1,15.5,1,147.6,valid,45,2,True,74723,75603,0.823,718,569,718,569,78.7,166.8,991.0,991.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.82,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.823,""qr"":"""",""valid"":true,""x_mm"":78.7,""y_mm"":166.8,""z_mm"":991.0,""status"":""valid""}]"
77,2026-08-12T09:52:22.856,perf,runtime,,,,,,,,,,,,21.55,21.55,21.55,5.88,21.55,10.7,14.2,1,18.7,valid,56,2,True,74741,75603,0.824,718,569,718,569,78.8,167.6,992.5,992.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.82,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.824,""qr"":"""",""valid"":true,""x_mm"":78.8,""y_mm"":167.6,""z_mm"":992.5,""status"":""valid""}]"
97,2026-08-12T09:52:23.399,perf,runtime,,,,,,,,,,,,20.28,36.87,16.59,3.69,20.28,12.1,4.3,1,153.4,valid,67,2,True,74570,75366,0.807,717,569,718,569,78.8,167.2,993.0,993.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.81,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.807,""qr"":"""",""valid"":true,""x_mm"":78.8,""y_mm"":167.2,""z_mm"":993.0,""status"":""valid""}]"
108,2026-08-12T09:52:23.901,perf,runtime,,,,,,,,,,,,21.91,21.91,21.91,5.98,21.91,11.5,4.4,1,30.6,valid,78,2,True,74570,75366,0.818,718,569,718,569,78.8,167.2,993.0,993.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.82,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.818,""qr"":"""",""valid"":true,""x_mm"":78.8,""y_mm"":167.2,""z_mm"":993.0,""status"":""valid""}]"
128,2026-08-12T09:52:24.436,perf,runtime,,,,,,,,,,,,20.55,37.36,16.81,3.74,20.55,11.9,13.8,1,145.8,valid,89,2,True,74296,75284,0.823,719,571,718,570,78.8,167.5,992.0,992.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.82,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.823,""qr"":"""",""valid"":true,""x_mm"":78.8,""y_mm"":167.5,""z_mm"":992.0,""status"":""valid""}]"
139,2026-08-12T09:52:24.944,perf,runtime,,,,,,,,,,,,21.66,21.66,21.66,5.91,21.66,15.4,20.0,1,35.6,valid,100,2,True,74372,75366,0.818,718,569,718,569,79.3,167.2,993.0,993.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.82,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.818,""qr"":"""",""valid"":true,""x_mm"":79.3,""y_mm"":167.2,""z_mm"":993.0,""status"":""valid""}]"
159,2026-08-12T09:52:25.499,perf,runtime,,,,,,,,,,,,21.64,36.06,16.23,3.61,21.64,15.1,4.4,1,179.6,valid,112,2,True,74238,75366,0.806,718,570,718,569,78.7,167.4,991.5,991.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.81,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.806,""qr"":"""",""valid"":true,""x_mm"":78.7,""y_mm"":167.4,""z_mm"":991.5,""status"":""valid""}]"
175,2026-08-12T09:52:26.015,perf,runtime,,,,,,,,,,,,21.3,38.73,17.43,5.81,21.3,15.8,9.8,1,80.8,valid,123,2,True,74833,75603,0.809,718,569,718,569,78.8,167.1,992.5,992.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.81,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.809,""qr"":"""",""valid"":true,""x_mm"":78.8,""y_mm"":167.1,""z_mm"":992.5,""status"":""valid""}]"
190,2026-08-12T09:52:26.562,perf,runtime,,,,,,,,,,,,20.1,20.1,20.1,3.66,20.1,15.7,4.6,1,196.5,valid,134,2,True,74609,75603,0.815,718,569,718,569,78.8,167.0,992.0,992.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.81,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.815,""qr"":"""",""valid"":true,""x_mm"":78.8,""y_mm"":167.0,""z_mm"":992.0,""status"":""valid""}]"
209,2026-08-12T09:52:27.069,perf,runtime,,,,,,,,,,,,19.73,39.45,17.75,5.92,19.73,14.4,4.8,1,96.9,valid,144,2,True,74639,75603,0.825,717,569,718,569,78.7,167.0,992.0,992.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.83,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.825,""qr"":"""",""valid"":true,""x_mm"":78.7,""y_mm"":167.0,""z_mm"":992.0,""status"":""valid""}]"
221,2026-08-12T09:52:27.588,perf,runtime,,,,,,,,,,,,19.27,21.2,21.2,5.78,19.27,13.5,16.3,1,10.8,valid,154,2,True,74717,75603,0.826,718,569,718,569,78.7,166.8,991.0,991.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.83,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.826,""qr"":"""",""valid"":true,""x_mm"":78.7,""y_mm"":166.8,""z_mm"":991.0,""status"":""valid""}]"
235,2026-08-12T09:52:28.095,perf,runtime,,,,,,,,,,,,17.76,35.51,19.73,3.95,17.76,12.2,12.4,1,107.3,valid,163,2,True,74806,75840,0.813,718,569,719,569,79.2,167.4,991.5,991.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.81,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.813,""qr"":"""",""valid"":true,""x_mm"":79.2,""y_mm"":167.4,""z_mm"":991.5,""status"":""valid""}]"
252,2026-08-12T09:52:28.633,perf,runtime,,,,,,,,,,,,20.43,24.14,18.57,5.57,20.43,12.2,4.6,1,27.6,valid,174,2,True,74659,75603,0.83,718,570,718,569,78.8,167.1,992.5,992.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.83,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.83,""qr"":"""",""valid"":true,""x_mm"":78.8,""y_mm"":167.1,""z_mm"":992.5,""status"":""valid""}]"
