frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
81,2026-08-10T14:24:07.561,perf,runtime,,,,,,,,,,,,15.25,15.25,3.81,1.91,15.25,8.9,11.1,2,316.6,valid,80,2,True,63304,63654,0.898,660,556,660,556,16.3,162.0,1015.0,1015.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.90;plastic bag:0.40,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.898,""qr"":"""",""valid"":true,""x_mm"":16.3,""y_mm"":162.0,""z_mm"":1015.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.399,""qr"":"""",""valid"":true,""x_mm"":-681.4,""y_mm"":143.2,""z_mm"":1056.0,""status"":""secondary valid""}]"
91,2026-08-10T14:24:08.118,perf,runtime,,,,,,,,,,,,17.95,17.95,1.8,3.59,17.95,8.9,9.5,2,215.5,valid,90,2,True,63358,63756,0.895,662,555,661,555,16.4,161.2,1017.0,1017.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.90;plastic bag:0.39,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.895,""qr"":"""",""valid"":true,""x_mm"":16.4,""y_mm"":161.2,""z_mm"":1017.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.385,""qr"":"""",""valid"":true,""x_mm"":-681.4,""y_mm"":136.3,""z_mm"":1056.0,""status"":""secondary valid""}]"
100,2026-08-10T14:24:08.655,perf,runtime,,,,,,,,,,,,16.77,16.77,3.73,3.73,16.77,8.8,9.3,2,72.3,valid,99,2,True,63968,64272,0.9,662,555,661,555,18.0,160.5,1016.0,1016.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.90;plastic bag:0.36,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.9,""qr"":"""",""valid"":true,""x_mm"":18.0,""y_mm"":160.5,""z_mm"":1016.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.358,""qr"":"""",""valid"":true,""x_mm"":-682.0,""y_mm"":138.7,""z_mm"":1057.0,""status"":""secondary valid""}]"
108,2026-08-10T14:24:09.186,perf,runtime,,,,,,,,,,,,15.06,15.06,1.88,1.88,15.06,9.3,10.8,2,230.4,valid,107,2,True,63534,64064,0.898,661,555,661,555,18.5,159.8,1015.0,1015.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.90;plastic bag:0.34,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.898,""qr"":"""",""valid"":true,""x_mm"":18.5,""y_mm"":159.8,""z_mm"":1015.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.337,""qr"":"""",""valid"":true,""x_mm"":-680.7,""y_mm"":144.2,""z_mm"":1055.0,""status"":""secondary valid""}]"
114,2026-08-10T14:24:09.724,perf,runtime,,,,,,,,,,,,11.15,11.15,1.86,1.86,11.15,9.2,10.4,1,412.8,valid,113,2,True,64010,64480,0.895,661,555,661,555,17.9,159.1,1010.5,1010.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.90,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.895,""qr"":"""",""valid"":true,""x_mm"":17.9,""y_mm"":159.1,""z_mm"":1010.5,""status"":""valid""}]"
122,2026-08-10T14:24:10.231,perf,runtime,,,,,,,,,,,,15.78,15.78,3.94,3.94,15.78,9.3,8.8,1,51.7,valid,121,2,True,62952,63342,0.896,661,555,661,555,17.9,159.4,1008.8,1008.8,,0,0,0.0,,,0,0,0.0,plastic bag:0.90,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.896,""qr"":"""",""valid"":true,""x_mm"":17.9,""y_mm"":159.4,""z_mm"":1008.8,""status"":""valid""}]"
129,2026-08-10T14:24:10.778,perf,runtime,,,,,,,,,,,,12.81,12.81,1.83,1.83,12.81,9.6,11.4,2,178.9,valid,128,2,True,61890,62320,0.9,661,556,661,556,17.3,160.4,1008.8,1008.8,,0,0,0.0,,,0,0,0.0,plastic bag:0.90;plastic bag:0.36,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.9,""qr"":"""",""valid"":true,""x_mm"":17.3,""y_mm"":160.4,""z_mm"":1008.8,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.362,""qr"":"""",""valid"":true,""x_mm"":-683.0,""y_mm"":143.1,""z_mm"":1055.0,""status"":""secondary valid""}]"
138,2026-08-10T14:24:11.367,perf,runtime,,,,,,,,,,,,15.26,15.26,3.39,1.7,15.26,9.3,9.5,2,353.7,valid,137,2,True,62652,63036,0.897,660,555,661,555,17.4,160.6,1009.5,1009.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.90;plastic bag:0.41,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.897,""qr"":"""",""valid"":true,""x_mm"":17.4,""y_mm"":160.6,""z_mm"":1009.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.409,""qr"":"""",""valid"":true,""x_mm"":-680.1,""y_mm"":145.2,""z_mm"":1054.0,""status"":""secondary valid""}]"
148,2026-08-10T14:24:11.883,perf,runtime,,,,,,,,,,,,19.39,19.39,1.94,3.88,19.39,8.9,8.0,1,213.8,valid,147,2,True,63084,63448,0.892,661,554,661,555,17.5,161.4,1018.5,1018.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.89,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.892,""qr"":"""",""valid"":true,""x_mm"":17.5,""y_mm"":161.4,""z_mm"":1018.5,""status"":""valid""}]"
157,2026-08-10T14:24:12.405,perf,runtime,,,,,,,,,,,,17.26,17.26,3.84,3.84,17.26,8.7,10.3,2,113.7,valid,156,2,True,62408,63036,0.893,661,553,661,554,17.4,160.2,1018.0,1018.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.89;plastic bag:0.41,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.893,""qr"":"""",""valid"":true,""x_mm"":17.4,""y_mm"":160.2,""z_mm"":1018.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.408,""qr"":"""",""valid"":true,""x_mm"":-683.7,""y_mm"":142.1,""z_mm"":1056.0,""status"":""secondary valid""}]"
