frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
1,2026-08-10T11:17:46.255,perf,runtime,,,,,,,,,,,,0.62,1.23,0.0,0.0,0.62,100.7,100.7,2,0.0,stabilizing 1/2,1,0,,,,0.823,612,620,612,620,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.82;plastic bag:0.47,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.823,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""},{""idx"":2,""label"":""plastic bag"",""conf"":0.466,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
6,2026-08-10T11:17:46.811,perf,runtime,,,,,,,,,,,,8.99,8.99,0.0,0.0,8.99,33.2,22.4,2,0.0,no depth,6,0,,,,0.77,611,621,612,620,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.77;plastic bag:0.40,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.77,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""},{""idx"":2,""label"":""plastic bag"",""conf"":0.398,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
14,2026-08-10T11:17:47.385,perf,runtime,,,,,,,,,,,,13.94,12.2,0.0,0.0,13.94,24.8,16.6,2,0.0,no depth,14,0,,,,0.834,612,620,611,621,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.83;plastic bag:0.44,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.834,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""},{""idx"":2,""label"":""plastic bag"",""conf"":0.439,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
20,2026-08-10T11:17:47.889,perf,runtime,,,,,,,,,,,,11.9,11.9,1.98,1.98,11.9,23.1,13.9,2,275.6,valid,20,1,True,65528,66444,0.816,612,621,611,621,-33.5,213.5,922.0,922.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.82;plastic bag:0.36,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.816,""qr"":"""",""valid"":true,""x_mm"":-33.5,""y_mm"":213.5,""z_mm"":922.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.356,""qr"":"""",""valid"":true,""x_mm"":-683.4,""y_mm"":145.1,""z_mm"":1061.0,""status"":""secondary valid""}]"
27,2026-08-10T11:17:48.470,perf,runtime,,,,,,,,,,,,10.34,12.07,0.0,0.0,10.34,22.5,18.2,2,855.8,valid,26,1,True,65920,66836,0.811,611,621,611,621,-33.5,213.7,923.0,923.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.81;plastic bag:0.47,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.811,""qr"":"""",""valid"":true,""x_mm"":-33.5,""y_mm"":213.7,""z_mm"":923.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.467,""qr"":"""",""valid"":true,""x_mm"":-682.3,""y_mm"":143.9,""z_mm"":1061.0,""status"":""secondary valid""}]"
34,2026-08-10T11:17:49.007,perf,runtime,,,,,,,,,,,,13.02,13.02,1.86,1.86,13.02,19.4,18.2,2,170.9,valid,33,2,True,65972,67032,0.82,611,621,611,621,-33.5,213.6,922.5,922.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.82;plastic bag:0.35,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.82,""qr"":"""",""valid"":true,""x_mm"":-33.5,""y_mm"":213.6,""z_mm"":922.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.352,""qr"":"""",""valid"":true,""x_mm"":-682.8,""y_mm"":143.8,""z_mm"":1060.0,""status"":""secondary valid""}]"
41,2026-08-10T11:17:49.567,perf,runtime,,,,,,,,,,,,12.5,12.5,0.0,0.0,12.5,19.4,19.7,2,731.0,valid,40,2,True,65384,66444,0.823,611,620,611,621,-33.5,213.6,922.5,922.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.82;plastic bag:0.43,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.823,""qr"":"""",""valid"":true,""x_mm"":-33.5,""y_mm"":213.6,""z_mm"":922.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.427,""qr"":"""",""valid"":true,""x_mm"":-682.8,""y_mm"":144.9,""z_mm"":1060.0,""status"":""secondary valid""}]"
47,2026-08-10T11:17:50.109,perf,runtime,,,,,,,,,,,,11.07,11.07,1.84,1.84,11.07,19.1,17.3,2,164.9,valid,46,2,True,65320,66444,0.823,612,622,611,621,-33.5,213.3,921.2,921.2,,0,0,0.0,,,0,0,0.0,plastic bag:0.82;plastic bag:0.36,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.823,""qr"":"""",""valid"":true,""x_mm"":-33.5,""y_mm"":213.3,""z_mm"":921.2,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.36,""qr"":"""",""valid"":true,""x_mm"":-685.2,""y_mm"":142.9,""z_mm"":1062.0,""status"":""secondary valid""}]"
53,2026-08-10T11:17:50.837,perf,runtime,,,,,,,,,,,,8.24,8.24,0.0,0.0,8.24,18.7,20.3,2,892.8,valid,52,2,True,65320,66444,0.816,613,621,611,621,-33.5,213.3,921.2,921.2,,0,0,0.0,,,0,0,0.0,plastic bag:0.82;plastic bag:0.40,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.816,""qr"":"""",""valid"":true,""x_mm"":-33.5,""y_mm"":213.3,""z_mm"":921.2,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.396,""qr"":"""",""valid"":true,""x_mm"":-685.2,""y_mm"":145.2,""z_mm"":1062.0,""status"":""secondary valid""}]"
58,2026-08-10T11:17:51.382,perf,runtime,,,,,,,,,,,,9.17,9.17,0.0,0.0,9.17,18.6,19.2,2,1437.8,valid,57,2,,,,0.751,612,621,612,621,-33.5,213.3,921.2,921.2,,0,0,0.0,,,0,0,0.0,plastic bag:0.75;plastic bag:0.44,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.751,""qr"":"""",""valid"":true,""x_mm"":-33.5,""y_mm"":213.3,""z_mm"":921.2,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.445,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stale depth 1409ms""}]"
