frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
1,2026-08-10T15:52:55.249,perf,runtime,,,,,,,,,,,,0.93,1.85,0.0,0.0,0.93,35.6,35.6,1,0.0,stabilizing 1/2,1,0,,,,0.572,614,603,614,603,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.57,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.572,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""}]"
11,2026-08-10T15:52:55.782,perf,runtime,,,,,,,,,,,,15.03,16.9,0.0,0.0,15.03,8.6,5.0,1,0.0,no depth,9,0,,,,0.501,615,603,575,604,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.50,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.501,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
20,2026-08-10T15:52:56.294,perf,runtime,,,,,,,,,,,,17.59,17.59,1.95,1.95,17.59,7.3,4.4,1,349.9,valid,18,1,True,91486,95824,0.405,493,607,531,606,-114.7,193.0,920.0,920.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.40,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.405,""qr"":"""",""valid"":true,""x_mm"":-114.7,""y_mm"":193.0,""z_mm"":920.0,""status"":""valid""}]"
27,2026-08-10T15:52:56.810,perf,runtime,,,,,,,,,,,,9.67,13.54,0.0,0.0,9.67,6.8,4.6,1,866.8,valid,3,0,True,82035,85792,0.424,492,608,511,607,-133.9,195.2,921.0,921.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.42,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.424,""qr"":"""",""valid"":true,""x_mm"":-133.9,""y_mm"":195.2,""z_mm"":921.0,""status"":""valid""}]"
33,2026-08-10T15:52:57.369,perf,runtime,,,,,,,,,,,,10.73,10.73,1.79,1.79,10.73,6.4,4.5,1,527.5,valid,9,1,True,120978,126828,0.494,612,602,587,603,-58.3,188.4,917.0,917.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.49,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.494,""qr"":"""",""valid"":true,""x_mm"":-58.3,""y_mm"":188.4,""z_mm"":917.0,""status"":""valid""}]"
40,2026-08-10T15:52:57.876,perf,runtime,,,,,,,,,,,,13.83,13.83,0.0,0.0,13.83,5.5,4.8,1,1033.7,stale depth 1025ms,16,1,,,,0.678,613,600,578,603,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.68,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.678,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stale depth 1025ms""}]"
48,2026-08-10T15:52:58.397,perf,runtime,,,,,,,,,,,,15.36,15.36,1.92,1.92,15.36,5.4,4.6,2,496.2,valid,24,2,True,103607,109250,0.571,613,602,556,605,-86.7,191.2,919.0,919.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.57;plastic bag:0.32,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.571,""qr"":"""",""valid"":true,""x_mm"":-86.7,""y_mm"":191.2,""z_mm"":919.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.318,""qr"":"""",""valid"":true,""x_mm"":2620.8,""y_mm"":-1064.3,""z_mm"":3991.0,""status"":""secondary valid""}]"
55,2026-08-10T15:52:58.930,perf,runtime,,,,,,,,,,,,13.11,13.11,1.87,1.87,13.11,5.4,4.8,1,239.0,valid,31,2,True,112440,118041,0.549,616,602,572,604,-67.2,190.2,916.0,916.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.55,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.549,""qr"":"""",""valid"":true,""x_mm"":-67.2,""y_mm"":190.2,""z_mm"":916.0,""status"":""valid""}]"
60,2026-08-10T15:53:00.172,perf,runtime,,,,,,,,,,,,4.03,4.03,1.61,1.61,4.03,5.4,5.0,1,222.5,valid,36,2,True,119332,125976,0.516,613,603,587,604,-66.2,190.2,916.0,916.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.52,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.516,""qr"":"""",""valid"":true,""x_mm"":-66.2,""y_mm"":190.2,""z_mm"":916.0,""status"":""valid""}]"
68,2026-08-10T15:53:00.892,perf,runtime,,,,,,,,,,,,11.1,11.1,2.78,2.78,11.1,5.4,6.7,1,119.6,valid,44,2,True,100564,106248,0.418,492,606,552,605,-72.9,190.6,918.0,918.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.42,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.418,""qr"":"""",""valid"":true,""x_mm"":-72.9,""y_mm"":190.6,""z_mm"":918.0,""status"":""valid""}]"
