frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
159,2026-08-12T09:18:38.793,perf,runtime,,,,,,,,,,,,20.43,22.29,22.29,5.57,20.43,13.6,14.3,1,76.4,valid,112,2,True,73605,75259,0.876,730,579,727,579,87.4,176.1,979.5,979.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.88,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.876,""qr"":"""",""valid"":true,""x_mm"":87.4,""y_mm"":176.1,""z_mm"":979.5,""status"":""valid""}]"
179,2026-08-12T09:18:39.314,perf,runtime,,,,,,,,,,,,21.11,38.38,17.27,3.84,21.11,16.3,27.4,1,182.4,valid,123,2,True,72826,74382,0.872,726,579,728,579,88.6,176.9,981.0,981.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.872,""qr"":"""",""valid"":true,""x_mm"":88.6,""y_mm"":176.9,""z_mm"":981.0,""status"":""valid""}]"
190,2026-08-12T09:18:39.822,perf,runtime,,,,,,,,,,,,21.68,21.68,21.68,5.91,21.68,18.1,27.1,1,65.2,valid,134,2,True,72362,73920,0.857,727,579,728,579,88.5,176.7,980.0,980.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.86,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.857,""qr"":"""",""valid"":true,""x_mm"":88.5,""y_mm"":176.7,""z_mm"":980.0,""status"":""valid""}]"
210,2026-08-12T09:18:40.352,perf,runtime,,,,,,,,,,,,20.75,37.72,16.98,3.77,20.75,16.2,26.2,1,189.5,valid,145,2,True,73854,75400,0.869,730,579,729,580,88.3,176.3,978.0,978.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.869,""qr"":"""",""valid"":true,""x_mm"":88.3,""y_mm"":176.3,""z_mm"":978.0,""status"":""valid""}]"
221,2026-08-12T09:18:40.860,perf,runtime,,,,,,,,,,,,21.64,21.64,21.64,5.9,21.64,13.9,4.3,1,85.2,valid,156,2,True,73736,75168,0.872,726,577,729,579,89.7,176.9,981.0,981.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.872,""qr"":"""",""valid"":true,""x_mm"":89.7,""y_mm"":176.9,""z_mm"":981.0,""status"":""valid""}]"
241,2026-08-12T09:18:41.385,perf,runtime,,,,,,,,,,,,22.84,38.07,17.13,3.81,22.84,13.4,22.3,1,180.8,valid,168,2,True,72412,73920,0.868,727,576,728,578,88.3,175.3,978.0,978.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.868,""qr"":"""",""valid"":true,""x_mm"":88.3,""y_mm"":175.3,""z_mm"":978.0,""status"":""valid""}]"
252,2026-08-12T09:18:41.898,perf,runtime,,,,,,,,,,,,21.44,21.44,21.44,5.85,21.44,16.3,16.1,1,88.6,valid,179,2,True,73036,74472,0.865,726,579,727,579,88.3,175.3,978.0,978.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.865,""qr"":"""",""valid"":true,""x_mm"":88.3,""y_mm"":175.3,""z_mm"":978.0,""status"":""valid""}]"
272,2026-08-12T09:18:42.416,perf,runtime,,,,,,,,,,,,21.25,38.63,17.38,5.79,21.25,16.5,10.5,1,2.9,valid,190,2,True,73695,75259,0.866,726,579,728,579,89.0,176.8,980.0,980.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.866,""qr"":"""",""valid"":true,""x_mm"":89.0,""y_mm"":176.8,""z_mm"":980.0,""status"":""valid""}]"
283,2026-08-12T09:18:42.916,perf,runtime,,,,,,,,,,,,21.99,19.99,19.99,4.0,21.99,16.0,4.5,1,85.7,valid,201,2,True,73796,75400,0.866,726,575,728,579,90.1,176.7,979.5,979.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.866,""qr"":"""",""valid"":true,""x_mm"":90.1,""y_mm"":176.7,""z_mm"":979.5,""status"":""valid""}]"
302,2026-08-12T09:18:43.419,perf,runtime,,,,,,,,,,,,21.88,39.77,17.9,3.98,21.88,11.6,4.5,1,175.8,valid,212,2,True,72553,74151,0.869,729,579,727,579,89.0,176.1,979.5,979.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.869,""qr"":"""",""valid"":true,""x_mm"":89.0,""y_mm"":176.1,""z_mm"":979.5,""status"":""valid""}]"
313,2026-08-12T09:18:43.936,perf,runtime,,,,,,,,,,,,21.29,21.29,21.29,5.81,21.29,12.2,25.8,1,80.7,valid,223,2,True,73870,75168,0.869,730,580,729,580,88.8,176.3,977.5,977.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.869,""qr"":"""",""valid"":true,""x_mm"":88.8,""y_mm"":176.3,""z_mm"":977.5,""status"":""valid""}]"
333,2026-08-12T09:18:44.467,perf,runtime,,,,,,,,,,,,22.61,37.68,16.96,3.77,22.61,12.2,14.3,1,201.9,valid,235,2,True,73710,74936,0.871,729,580,728,580,89.0,175.6,979.5,979.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.871,""qr"":"""",""valid"":true,""x_mm"":89.0,""y_mm"":175.6,""z_mm"":979.5,""status"":""valid""}]"
