frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
1,2026-08-10T11:35:53.635,perf,runtime,,,,,,,,,,,,1.09,2.18,0.0,0.0,1.09,39.2,39.2,1,0.0,stabilizing 1/2,1,0,,,,0.871,662,557,662,557,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.871,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""}]"
13,2026-08-10T11:35:54.213,perf,runtime,,,,,,,,,,,,20.77,19.04,3.46,3.46,20.77,9.2,7.7,1,203.4,valid,13,2,True,74134,75208,0.876,662,558,662,557,18.2,154.2,996.5,996.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.88,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.876,""qr"":"""",""valid"":true,""x_mm"":18.2,""y_mm"":154.2,""z_mm"":996.5,""status"":""valid""}]"
30,2026-08-10T11:35:54.734,perf,runtime,,,,,,,,,,,,26.86,32.61,3.84,3.84,26.86,8.3,5.0,1,46.0,valid,27,2,True,74489,75763,0.873,662,558,662,557,18.2,153.8,997.5,997.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.873,""qr"":"""",""valid"":true,""x_mm"":18.2,""y_mm"":153.8,""z_mm"":997.5,""status"":""valid""}]"
43,2026-08-10T11:35:55.263,perf,runtime,,,,,,,,,,,,24.6,24.6,1.89,1.89,24.6,6.8,6.4,1,156.5,valid,40,2,True,74677,75763,0.874,662,556,662,556,18.2,153.7,997.0,997.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.874,""qr"":"""",""valid"":true,""x_mm"":18.2,""y_mm"":153.7,""z_mm"":997.0,""status"":""valid""}]"
56,2026-08-10T11:35:55.812,perf,runtime,,,,,,,,,,,,21.86,23.68,1.82,1.82,21.86,6.4,4.3,2,477.9,valid,52,2,True,74614,75524,0.884,662,557,662,557,18.2,154.3,997.5,997.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.88;plastic bag:0.35,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.884,""qr"":"""",""valid"":true,""x_mm"":18.2,""y_mm"":154.3,""z_mm"":997.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.35,""qr"":"""",""valid"":true,""x_mm"":-680.5,""y_mm"":143.8,""z_mm"":1060.0,""status"":""secondary valid""}]"
62,2026-08-10T11:35:56.340,perf,runtime,,,,,,,,,,,,11.36,11.36,0.0,0.0,11.36,5.8,4.1,1,1005.9,valid,58,2,True,75092,76002,0.874,661,558,662,557,18.2,154.3,997.5,997.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.874,""qr"":"""",""valid"":true,""x_mm"":18.2,""y_mm"":154.3,""z_mm"":997.5,""status"":""valid""}]"
72,2026-08-10T11:35:56.855,perf,runtime,,,,,,,,,,,,19.42,19.42,1.94,1.94,19.42,5.6,5.0,2,278.9,valid,68,2,True,75118,76320,0.865,662,557,662,557,18.2,154.7,996.5,996.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.86;plastic bag:0.31,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.865,""qr"":"""",""valid"":true,""x_mm"":18.2,""y_mm"":154.7,""z_mm"":996.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.311,""qr"":"""",""valid"":true,""x_mm"":-684.2,""y_mm"":143.1,""z_mm"":1064.0,""status"":""secondary valid""}]"
82,2026-08-10T11:35:57.361,perf,runtime,,,,,,,,,,,,15.81,19.77,0.0,0.0,15.81,5.4,5.0,1,784.8,valid,76,2,True,74638,75840,0.864,663,557,662,557,18.2,154.7,996.5,996.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.86,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.864,""qr"":"""",""valid"":true,""x_mm"":18.2,""y_mm"":154.7,""z_mm"":996.5,""status"":""valid""}]"
92,2026-08-10T11:35:57.893,perf,runtime,,,,,,,,,,,,16.9,18.78,1.88,1.88,16.9,5.7,5.1,3,355.7,valid,85,2,True,74960,76002,0.872,661,558,662,557,18.2,154.1,996.0,996.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.87;plastic bag:0.37;plastic bag:0.30,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.872,""qr"":"""",""valid"":true,""x_mm"":18.2,""y_mm"":154.1,""z_mm"":996.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.374,""qr"":"""",""valid"":true,""x_mm"":-682.3,""y_mm"":142.7,""z_mm"":1061.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.305,""qr"":"""",""valid"":true,""x_mm"":617.1,""y_mm"":209.0,""z_mm"":1012.0,""status"":""secondary valid""}]"
101,2026-08-10T11:35:58.421,perf,runtime,,,,,,,,,,,,17.04,17.04,1.89,1.89,17.04,5.6,4.2,1,176.2,valid,94,2,True,74472,75524,0.863,662,557,662,557,18.2,154.2,996.5,996.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.86,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.863,""qr"":"""",""valid"":true,""x_mm"":18.2,""y_mm"":154.2,""z_mm"":996.5,""status"":""valid""}]"
110,2026-08-10T11:35:58.924,perf,runtime,,,,,,,,,,,,17.9,19.89,0.0,0.0,17.9,5.5,4.0,1,679.1,valid,103,2,True,74548,75600,0.879,662,557,662,557,18.2,154.2,996.5,996.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.88,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.879,""qr"":"""",""valid"":true,""x_mm"":18.2,""y_mm"":154.2,""z_mm"":996.5,""status"":""valid""}]"
