frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
39,2026-08-10T16:40:56.494,perf,runtime,,,,,,,,,,,,6.3,6.3,1.57,1.57,6.3,6.1,4.7,2,38.8,valid,39,2,True,68300,70642,0.774,482,615,482,614,-161.7,202.2,907.5,907.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.77;plastic bag:0.47,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.774,""qr"":"""",""valid"":true,""x_mm"":-161.7,""y_mm"":202.2,""z_mm"":907.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.47,""qr"":"""",""valid"":true,""x_mm"":64.1,""y_mm"":220.8,""z_mm"":936.0,""status"":""secondary valid""}]"
44,2026-08-10T16:40:57.091,perf,runtime,,,,,,,,,,,,8.37,8.37,1.67,1.67,8.37,6.4,4.6,1,15.7,valid,44,2,True,68300,70642,0.756,483,614,482,614,-161.6,202.1,907.0,907.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.76,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.756,""qr"":"""",""valid"":true,""x_mm"":-161.6,""y_mm"":202.1,""z_mm"":907.0,""status"":""valid""}]"
49,2026-08-10T16:40:57.601,perf,runtime,,,,,,,,,,,,9.8,9.8,0.0,0.0,9.8,6.2,5.0,2,525.9,valid,49,2,True,68154,70770,0.801,481,613,482,614,-161.6,202.1,907.0,907.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.80;plastic bag:0.31,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.801,""qr"":"""",""valid"":true,""x_mm"":-161.6,""y_mm"":202.1,""z_mm"":907.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.313,""qr"":"""",""valid"":true,""x_mm"":-73.8,""y_mm"":129.9,""z_mm"":1006.0,""status"":""secondary valid""}]"
54,2026-08-10T16:40:58.145,perf,runtime,,,,,,,,,,,,9.2,9.2,1.84,1.84,9.2,6.3,5.4,3,388.6,valid,54,2,True,68248,70770,0.717,482,613,482,614,-161.2,201.8,907.5,907.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.72;plastic bag:0.52;plastic bag:0.33,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.717,""qr"":"""",""valid"":true,""x_mm"":-161.2,""y_mm"":201.8,""z_mm"":907.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.519,""qr"":"""",""valid"":true,""x_mm"":66.2,""y_mm"":221.1,""z_mm"":937.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.329,""qr"":"""",""valid"":true,""x_mm"":-80.5,""y_mm"":132.2,""z_mm"":1007.0,""status"":""secondary valid""}]"
59,2026-08-10T16:40:58.769,perf,runtime,,,,,,,,,,,,8.01,8.01,1.6,1.6,8.01,6.3,5.0,2,23.7,valid,59,2,True,68581,71107,0.805,484,612,482,613,-161.3,200.9,908.0,908.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.81;plastic bag:0.42,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.805,""qr"":"""",""valid"":true,""x_mm"":-161.3,""y_mm"":200.9,""z_mm"":908.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.417,""qr"":"""",""valid"":true,""x_mm"":67.2,""y_mm"":221.1,""z_mm"":937.0,""status"":""secondary valid""}]"
64,2026-08-10T16:40:59.418,perf,runtime,,,,,,,,,,,,7.71,7.71,1.54,1.54,7.71,6.2,5.8,2,19.1,valid,64,2,True,68000,70980,0.809,480,615,482,614,-161.8,200.9,908.0,908.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.81;plastic bag:0.57,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.809,""qr"":"""",""valid"":true,""x_mm"":-161.8,""y_mm"":200.9,""z_mm"":908.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.575,""qr"":"""",""valid"":true,""x_mm"":66.2,""y_mm"":220.0,""z_mm"":937.0,""status"":""secondary valid""}]"
69,2026-08-10T16:40:59.921,perf,runtime,,,,,,,,,,,,9.94,9.94,1.99,1.99,9.94,5.9,5.0,2,23.9,valid,69,2,True,67869,70433,0.684,482,614,482,614,-161.8,201.9,908.0,908.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.68;plastic bag:0.39,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.684,""qr"":"""",""valid"":true,""x_mm"":-161.8,""y_mm"":201.9,""z_mm"":908.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.391,""qr"":"""",""valid"":true,""x_mm"":-80.3,""y_mm"":135.1,""z_mm"":1004.0,""status"":""secondary valid""}]"
74,2026-08-10T16:41:00.490,perf,runtime,,,,,,,,,,,,8.78,8.78,1.76,1.76,8.78,5.8,7.8,1,30.2,valid,74,2,True,67714,70642,0.748,482,615,482,614,-161.8,202.3,908.0,908.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.75,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.748,""qr"":"""",""valid"":true,""x_mm"":-161.8,""y_mm"":202.3,""z_mm"":908.0,""status"":""valid""}]"
77,2026-08-10T16:41:01.035,perf,runtime,,,,,,,,,,,,5.51,5.51,0.0,0.0,5.51,5.8,6.0,2,574.6,valid,77,2,True,68368,70642,0.799,483,614,482,614,-161.8,202.3,908.0,908.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.80;plastic bag:0.54,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.799,""qr"":"""",""valid"":true,""x_mm"":-161.8,""y_mm"":202.3,""z_mm"":908.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.539,""qr"":"""",""valid"":true,""x_mm"":66.1,""y_mm"":220.8,""z_mm"":936.0,""status"":""secondary valid""}]"
81,2026-08-10T16:41:01.645,perf,runtime,,,,,,,,,,,,6.55,6.55,1.64,1.64,6.55,5.7,5.5,1,560.9,valid,81,2,True,67809,70433,0.763,482,614,482,614,-161.8,202.3,908.0,908.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.76,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.763,""qr"":"""",""valid"":true,""x_mm"":-161.8,""y_mm"":202.3,""z_mm"":908.0,""status"":""valid""}]"
