frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
1,2026-08-10T10:53:13.350,perf,runtime,,,,,,,,,,,,0.93,1.87,0.0,0.0,0.93,85.2,85.2,2,0.0,stabilizing 1/2,1,0,,,,0.873,586,610,586,610,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.87;plastic bag:0.59,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.873,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""},{""idx"":2,""label"":""plastic bag"",""conf"":0.587,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
9,2026-08-10T10:53:13.960,perf,runtime,,,,,,,,,,,,13.12,11.48,1.64,1.64,13.12,21.3,11.6,3,15.4,no depth,9,0,,,,0.883,586,611,587,610,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.88;plastic bag:0.52;plastic bag:0.34,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.883,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""},{""idx"":2,""label"":""plastic bag"",""conf"":0.52,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""},{""idx"":3,""label"":""plastic bag"",""conf"":0.344,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
12,2026-08-10T10:53:14.535,perf,runtime,,,,,,,,,,,,5.22,8.69,0.0,0.0,5.22,19.6,15.2,2,590.7,valid,12,1,True,72252,73872,0.886,588,610,587,611,-61.1,208.9,961.0,961.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.89;plastic bag:0.44,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.886,""qr"":"""",""valid"":true,""x_mm"":-61.1,""y_mm"":208.9,""z_mm"":961.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.441,""qr"":"""",""valid"":true,""x_mm"":565.2,""y_mm"":88.3,""z_mm"":937.0,""status"":""secondary valid""}]"
21,2026-08-10T10:53:15.056,perf,runtime,,,,,,,,,,,,13.44,13.44,1.92,1.92,13.44,19.0,13.8,2,23.1,valid,19,2,True,73019,74431,0.881,586,611,586,610,-62.1,208.4,961.0,961.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.88;plastic bag:0.49,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.881,""qr"":"""",""valid"":true,""x_mm"":-62.1,""y_mm"":208.4,""z_mm"":961.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.491,""qr"":"""",""valid"":true,""x_mm"":562.2,""y_mm"":95.9,""z_mm"":932.0,""status"":""secondary valid""}]"
27,2026-08-10T10:53:15.595,perf,runtime,,,,,,,,,,,,11.14,11.14,0.0,0.0,11.14,18.0,15.9,3,561.8,valid,25,2,True,72466,73872,0.889,587,611,587,611,-62.1,208.4,961.0,961.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.89;plastic bag:0.38;plastic bag:0.33,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.889,""qr"":"""",""valid"":true,""x_mm"":-62.1,""y_mm"":208.4,""z_mm"":961.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.376,""qr"":"""",""valid"":true,""x_mm"":565.2,""y_mm"":82.1,""z_mm"":937.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.329,""qr"":"""",""valid"":true,""x_mm"":-685.9,""y_mm"":140.7,""z_mm"":1063.0,""status"":""secondary valid""}]"
33,2026-08-10T10:53:16.128,perf,runtime,,,,,,,,,,,,11.26,11.26,1.88,1.88,11.26,15.3,14.2,1,244.2,valid,31,2,True,73104,74648,0.881,586,610,587,610,-61.5,208.1,959.5,959.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.88,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.881,""qr"":"""",""valid"":true,""x_mm"":-61.5,""y_mm"":208.1,""z_mm"":959.5,""status"":""valid""}]"
39,2026-08-10T10:53:16.665,perf,runtime,,,,,,,,,,,,11.17,11.17,1.86,1.86,11.17,15.5,15.3,2,14.1,valid,37,2,True,72887,74431,0.879,587,610,586,610,-61.5,208.1,959.5,959.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.88;plastic bag:0.55,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.879,""qr"":"""",""valid"":true,""x_mm"":-61.5,""y_mm"":208.1,""z_mm"":959.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.555,""qr"":"""",""valid"":true,""x_mm"":562.4,""y_mm"":96.1,""z_mm"":934.0,""status"":""secondary valid""}]"
44,2026-08-10T10:53:17.216,perf,runtime,,,,,,,,,,,,9.08,9.08,0.0,0.0,9.08,15.7,14.7,1,565.0,valid,42,2,True,73438,74774,0.874,585,610,586,610,-61.5,208.1,959.5,959.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.874,""qr"":"""",""valid"":true,""x_mm"":-61.5,""y_mm"":208.1,""z_mm"":959.5,""status"":""valid""}]"
52,2026-08-10T10:53:17.770,perf,runtime,,,,,,,,,,,,14.43,14.43,1.8,1.8,14.43,15.3,14.7,1,179.9,valid,50,2,True,72652,74304,0.872,586,611,586,611,-62.0,208.1,959.5,959.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.872,""qr"":"""",""valid"":true,""x_mm"":-62.0,""y_mm"":208.1,""z_mm"":959.5,""status"":""valid""}]"
58,2026-08-10T10:53:18.286,perf,runtime,,,,,,,,,,,,11.64,11.64,0.0,0.0,11.64,15.0,14.3,2,695.4,valid,56,2,True,72652,74304,0.869,586,611,586,611,-62.0,208.1,959.5,959.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.87;plastic bag:0.31,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.869,""qr"":"""",""valid"":true,""x_mm"":-62.0,""y_mm"":208.1,""z_mm"":959.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.314,""qr"":"""",""valid"":true,""x_mm"":564.9,""y_mm"":74.2,""z_mm"":940.0,""status"":""secondary valid""}]"
