frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
1,2026-08-10T15:57:00.673,perf,runtime,,,,,,,,,,,,0.53,0.53,0.0,0.0,0.53,37.2,37.2,3,0.0,stabilizing 1/2,1,0,,,,0.843,483,612,483,612,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.84;plastic bag:0.61;plastic bag:0.40,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.843,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""},{""idx"":2,""label"":""plastic bag"",""conf"":0.609,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""},{""idx"":3,""label"":""plastic bag"",""conf"":0.4,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
3,2026-08-10T15:57:01.328,perf,runtime,,,,,,,,,,,,3.05,3.05,1.53,1.53,3.05,16.5,5.2,3,82.7,valid,3,1,True,66999,68799,0.827,484,612,483,612,-159.8,199.4,908.0,908.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.83;plastic bag:0.66;plastic bag:0.58,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.827,""qr"":"""",""valid"":true,""x_mm"":-159.8,""y_mm"":199.4,""z_mm"":908.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.665,""qr"":"""",""valid"":true,""x_mm"":67.4,""y_mm"":217.7,""z_mm"":940.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.577,""qr"":"""",""valid"":true,""x_mm"":31.0,""y_mm"":86.1,""z_mm"":1062.0,""status"":""secondary valid""}]"
7,2026-08-10T15:57:01.833,perf,runtime,,,,,,,,,,,,7.93,7.93,1.98,1.98,7.93,10.4,5.6,2,100.4,valid,7,2,True,67752,69336,0.81,482,611,482,612,-160.9,199.1,909.0,909.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.81;plastic bag:0.66,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.81,""qr"":"""",""valid"":true,""x_mm"":-160.9,""y_mm"":199.1,""z_mm"":909.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.664,""qr"":"""",""valid"":true,""x_mm"":68.4,""y_mm"":218.5,""z_mm"":939.0,""status"":""secondary valid""}]"
12,2026-08-10T15:57:02.460,perf,runtime,,,,,,,,,,,,7.97,7.97,1.59,1.59,7.97,8.4,6.3,3,342.3,valid,12,2,True,67948,69764,0.817,485,611,484,612,-161.1,198.7,909.5,909.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.82;plastic bag:0.71;plastic bag:0.69,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.817,""qr"":"""",""valid"":true,""x_mm"":-161.1,""y_mm"":198.7,""z_mm"":909.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.712,""qr"":"""",""valid"":true,""x_mm"":35.8,""y_mm"":86.6,""z_mm"":1068.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.69,""qr"":"""",""valid"":true,""x_mm"":67.3,""y_mm"":217.2,""z_mm"":938.0,""status"":""secondary valid""}]"
15,2026-08-10T15:57:03.926,perf,runtime,,,,,,,,,,,,2.05,2.05,1.36,1.36,2.05,8.2,10.5,2,56.6,valid,15,2,True,68340,70090,0.754,484,610,484,611,-160.1,198.7,909.5,909.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.75;plastic bag:0.51,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.754,""qr"":"""",""valid"":true,""x_mm"":-160.1,""y_mm"":198.7,""z_mm"":909.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.509,""qr"":"""",""valid"":true,""x_mm"":33.6,""y_mm"":84.5,""z_mm"":1070.0,""status"":""secondary valid""}]"
18,2026-08-10T15:57:04.433,perf,runtime,,,,,,,,,,,,5.91,5.91,1.97,1.97,5.91,7.8,6.8,3,183.4,valid,18,2,True,67928,69764,0.814,483,612,484,612,-160.2,198.9,910.5,910.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.81;plastic bag:0.65;plastic bag:0.62,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.814,""qr"":"""",""valid"":true,""x_mm"":-160.2,""y_mm"":198.9,""z_mm"":910.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.654,""qr"":"""",""valid"":true,""x_mm"":29.8,""y_mm"":84.9,""z_mm"":1061.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.617,""qr"":"""",""valid"":true,""x_mm"":68.3,""y_mm"":217.2,""z_mm"":938.0,""status"":""secondary valid""}]"
21,2026-08-10T15:57:04.983,perf,runtime,,,,,,,,,,,,5.45,5.45,1.82,1.82,5.45,7.6,6.4,3,188.3,valid,21,2,True,67931,69764,0.81,483,613,484,612,-160.1,198.7,909.5,909.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.81;plastic bag:0.67;plastic bag:0.52,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.81,""qr"":"""",""valid"":true,""x_mm"":-160.1,""y_mm"":198.7,""z_mm"":909.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.67,""qr"":"""",""valid"":true,""x_mm"":66.3,""y_mm"":218.2,""z_mm"":938.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.518,""qr"":"""",""valid"":true,""x_mm"":35.7,""y_mm"":83.9,""z_mm"":1063.0,""status"":""secondary valid""}]"
24,2026-08-10T15:57:05.639,perf,runtime,,,,,,,,,,,,4.58,4.58,1.53,1.53,4.58,7.5,9.4,3,355.1,valid,24,2,True,67163,69225,0.816,484,613,483,612,-159.8,198.9,908.0,908.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.82;plastic bag:0.75;plastic bag:0.62,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.816,""qr"":"""",""valid"":true,""x_mm"":-159.8,""y_mm"":198.9,""z_mm"":908.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.746,""qr"":"""",""valid"":true,""x_mm"":69.4,""y_mm"":218.5,""z_mm"":939.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.616,""qr"":"""",""valid"":true,""x_mm"":33.4,""y_mm"":84.1,""z_mm"":1065.0,""status"":""secondary valid""}]"
27,2026-08-10T15:57:06.271,perf,runtime,,,,,,,,,,,,4.75,4.75,1.58,1.58,4.75,7.4,6.3,2,311.1,valid,27,2,True,66774,68688,0.803,485,613,484,613,-159.8,199.4,908.0,908.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.80;plastic bag:0.69,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.803,""qr"":"""",""valid"":true,""x_mm"":-159.8,""y_mm"":199.4,""z_mm"":908.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.688,""qr"":"""",""valid"":true,""x_mm"":67.3,""y_mm"":219.3,""z_mm"":938.0,""status"":""secondary valid""}]"
30,2026-08-10T15:57:07.160,perf,runtime,,,,,,,,,,,,3.38,3.38,2.25,2.25,3.38,7.3,5.3,3,200.3,valid,30,2,True,67009,68799,0.796,484,612,483,612,-159.8,199.9,908.0,908.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.80;plastic bag:0.47;plastic bag:0.38,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.796,""qr"":"""",""valid"":true,""x_mm"":-159.8,""y_mm"":199.9,""z_mm"":908.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.468,""qr"":"""",""valid"":true,""x_mm"":66.3,""y_mm"":219.5,""z_mm"":939.0,""status"":""secondary valid""},{""idx"":3,""label"":""plastic bag"",""conf"":0.385,""qr"":"""",""valid"":true,""x_mm"":32.4,""y_mm"":86.8,""z_mm"":1070.0,""status"":""secondary valid""}]"
