frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
117,2026-08-10T14:06:36.104,perf,runtime,,,,,,,,,,,,23.47,21.66,3.61,3.61,23.47,5.9,4.6,1,283.6,valid,113,2,True,70178,70840,0.746,653,597,654,598,9.4,199.6,987.5,987.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.75,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.746,""qr"":"""",""valid"":true,""x_mm"":9.4,""y_mm"":199.6,""z_mm"":987.5,""status"":""valid""}]"
128,2026-08-10T14:06:36.621,perf,runtime,,,,,,,,,,,,21.29,21.29,3.87,3.87,21.29,5.8,4.3,2,176.4,valid,124,2,True,69623,70299,0.758,653,598,654,597,9.4,200.4,988.5,988.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.76;plastic bag:0.36,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.758,""qr"":"""",""valid"":true,""x_mm"":9.4,""y_mm"":200.4,""z_mm"":988.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.355,""qr"":"""",""valid"":true,""x_mm"":-682.4,""y_mm"":176.6,""z_mm"":1063.0,""status"":""secondary valid""}]"
139,2026-08-10T14:06:37.160,perf,runtime,,,,,,,,,,,,20.39,20.39,3.71,3.71,20.39,5.4,6.0,1,154.5,valid,135,2,True,69493,70299,0.727,654,598,654,598,9.4,201.7,989.5,989.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.73,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.727,""qr"":"""",""valid"":true,""x_mm"":9.4,""y_mm"":201.7,""z_mm"":989.5,""status"":""valid""}]"
151,2026-08-10T14:06:37.700,perf,runtime,,,,,,,,,,,,22.22,22.22,3.7,3.7,22.22,5.2,7.8,2,74.2,valid,147,2,True,69830,70518,0.649,654,599,654,598,9.4,200.2,987.5,987.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.65;plastic bag:0.47,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.649,""qr"":"""",""valid"":true,""x_mm"":9.4,""y_mm"":200.2,""z_mm"":987.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.467,""qr"":"""",""valid"":true,""x_mm"":-683.5,""y_mm"":175.5,""z_mm"":1063.0,""status"":""secondary valid""}]"
160,2026-08-10T14:06:38.222,perf,runtime,,,,,,,,,,,,17.26,17.26,1.92,1.92,17.26,5.3,6.6,2,268.2,valid,156,2,True,70001,70737,0.707,654,598,654,598,9.9,200.1,987.0,987.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.71;plastic bag:0.31,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.707,""qr"":"""",""valid"":true,""x_mm"":9.9,""y_mm"":200.1,""z_mm"":987.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.312,""qr"":"""",""valid"":true,""x_mm"":-681.7,""y_mm"":176.5,""z_mm"":1062.0,""status"":""secondary valid""}]"
169,2026-08-10T14:06:38.801,perf,runtime,,,,,,,,,,,,15.53,15.53,3.45,1.73,15.53,5.7,8.2,2,484.1,valid,165,2,True,70000,70840,0.768,654,597,654,598,9.9,200.9,988.5,988.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.77;plastic bag:0.42,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.768,""qr"":"""",""valid"":true,""x_mm"":9.9,""y_mm"":200.9,""z_mm"":988.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.424,""qr"":"""",""valid"":true,""x_mm"":-683.5,""y_mm"":176.6,""z_mm"":1063.0,""status"":""secondary valid""}]"
180,2026-08-10T14:06:39.315,perf,runtime,,,,,,,,,,,,19.46,21.4,1.95,3.89,19.46,5.8,4.9,2,202.1,valid,175,2,True,70145,70941,0.693,654,598,654,597,9.4,199.7,988.0,988.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.69;plastic bag:0.44,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.693,""qr"":"""",""valid"":true,""x_mm"":9.4,""y_mm"":199.7,""z_mm"":988.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.444,""qr"":"""",""valid"":true,""x_mm"":-682.9,""y_mm"":175.3,""z_mm"":1062.0,""status"":""secondary valid""}]"
189,2026-08-10T14:06:39.853,perf,runtime,,,,,,,,,,,,16.76,16.76,3.72,3.72,16.76,5.8,4.4,1,32.9,valid,184,2,True,70068,71060,0.802,655,597,654,598,9.5,200.3,991.0,991.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.80,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.802,""qr"":"""",""valid"":true,""x_mm"":9.5,""y_mm"":200.3,""z_mm"":991.0,""status"":""valid""}]"
200,2026-08-10T14:06:40.406,perf,runtime,,,,,,,,,,,,19.89,19.89,1.81,1.81,19.89,5.6,5.0,1,271.4,valid,195,2,True,70091,70737,0.728,654,600,654,598,9.4,200.2,990.5,990.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.73,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.728,""qr"":"""",""valid"":true,""x_mm"":9.4,""y_mm"":200.2,""z_mm"":990.5,""status"":""valid""}]"
212,2026-08-10T14:06:40.935,perf,runtime,,,,,,,,,,,,22.68,22.68,3.78,3.78,22.68,6.0,7.2,2,215.9,valid,207,2,True,70206,71060,0.752,655,599,654,598,9.4,200.6,989.5,989.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.75;plastic bag:0.31,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.752,""qr"":"""",""valid"":true,""x_mm"":9.4,""y_mm"":200.6,""z_mm"":989.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.308,""qr"":"""",""valid"":true,""x_mm"":-682.4,""y_mm"":176.6,""z_mm"":1063.0,""status"":""secondary valid""}]"
224,2026-08-10T14:06:41.512,perf,runtime,,,,,,,,,,,,17.32,20.78,3.46,3.46,17.32,6.0,5.9,1,196.4,valid,217,2,True,70660,71280,0.724,655,599,655,598,10.5,200.0,989.5,989.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.72,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.724,""qr"":"""",""valid"":true,""x_mm"":10.5,""y_mm"":200.0,""z_mm"":989.5,""status"":""valid""}]"
