frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
1,2026-08-10T11:34:18.360,perf,runtime,,,,,,,,,,,,0.98,1.95,0.0,0.0,0.98,51.5,51.5,1,0.0,stabilizing 1/2,1,0,,,,0.315,57,524,57,524,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.32,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.315,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""}]"
9,2026-08-10T11:34:18.869,perf,runtime,,,,,,,,,,,,15.73,13.76,0.0,0.0,15.73,14.6,7.5,1,0.0,stabilizing 1/2,1,0,,,,0.435,56,525,56,525,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.43,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.435,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""}]"
14,2026-08-10T11:34:19.370,perf,runtime,,,,,,,,,,,,9.97,11.96,0.0,0.0,9.97,12.9,11.1,1,0.0,stabilizing 1/2,1,0,,,,0.314,680,597,680,597,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.31,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.314,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""}]"
26,2026-08-10T11:34:19.929,perf,runtime,,,,,,,,,,,,14.32,19.68,1.79,1.79,14.32,11.7,11.7,1,450.3,stabilizing 1/2,1,0,,,,0.375,56,524,56,524,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.38,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.375,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""}]"
34,2026-08-10T11:34:20.504,perf,runtime,,,,,,,,,,,,13.92,13.92,0.0,0.0,13.92,11.2,9.8,1,1024.8,stale depth 1011ms,4,1,,,,0.353,57,525,56,525,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.35,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.353,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stale depth 1011ms""}]"
43,2026-08-10T11:34:21.054,perf,runtime,,,,,,,,,,,,16.34,16.34,1.82,1.82,16.34,9.7,10.1,1,526.0,stabilizing 1/2,1,0,,,,0.315,680,598,680,598,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.31,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.315,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""}]"
52,2026-08-10T11:34:21.572,perf,runtime,,,,,,,,,,,,17.39,17.39,1.93,1.93,17.39,9.7,6.9,1,104.5,stabilizing 1/2,1,0,,,,0.38,57,527,57,527,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.38,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.38,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""}]"
64,2026-08-10T11:34:22.073,perf,runtime,,,,,,,,,,,,23.93,23.93,1.99,0.0,23.93,8.9,5.2,1,606.0,valid,3,1,True,17392,17442,0.329,56,525,57,526,-681.1,145.1,1061.0,1061.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.33,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.329,""qr"":"""",""valid"":true,""x_mm"":-681.1,""y_mm"":145.1,""z_mm"":1061.0,""status"":""valid""}]"
78,2026-08-10T11:34:22.581,perf,runtime,,,,,,,,,,,,27.56,27.56,0.0,1.97,27.56,8.0,5.4,1,490.4,valid,2,0,True,17390,17442,0.324,57,525,57,525,-682.4,144.2,1063.0,1063.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.32,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.324,""qr"":"""",""valid"":true,""x_mm"":-682.4,""y_mm"":144.2,""z_mm"":1063.0,""status"":""valid""}]"
94,2026-08-10T11:34:23.087,perf,runtime,,,,,,,,,,,,31.67,31.67,3.96,3.96,31.67,7.7,9.8,1,45.8,valid,3,2,True,17275,17365,0.309,57,526,57,526,-680.9,145.2,1062.5,1062.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.31,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.309,""qr"":"""",""valid"":true,""x_mm"":-680.9,""y_mm"":145.2,""z_mm"":1062.5,""status"":""valid""}]"
