frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
160,2026-08-12T09:34:30.295,perf,runtime,,,,,,,,,,,,20.96,38.11,17.15,5.72,20.96,11.8,4.4,1,30.6,valid,108,2,True,72730,73600,0.821,713,580,713,581,71.4,178.1,973.0,973.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.82,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.821,""qr"":"""",""valid"":true,""x_mm"":71.4,""y_mm"":178.1,""z_mm"":973.0,""status"":""valid""}]"
172,2026-08-12T09:34:30.839,perf,runtime,,,,,,,,,,,,22.03,22.03,22.03,3.67,22.03,6.9,4.4,1,153.7,valid,120,2,True,71154,72000,0.811,713,584,713,582,71.8,178.3,971.0,971.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.81,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.811,""qr"":"""",""valid"":true,""x_mm"":71.8,""y_mm"":178.3,""z_mm"":971.0,""status"":""valid""}]"
192,2026-08-12T09:34:31.361,perf,runtime,,,,,,,,,,,,21.07,38.31,17.24,5.75,21.07,9.0,21.3,1,56.7,valid,131,2,True,72420,73600,0.834,713,577,713,580,71.9,176.9,972.5,972.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.83,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.834,""qr"":"""",""valid"":true,""x_mm"":71.9,""y_mm"":176.9,""z_mm"":972.5,""status"":""valid""}]"
203,2026-08-12T09:34:31.869,perf,runtime,,,,,,,,,,,,21.66,21.66,21.66,3.94,21.66,10.3,4.4,1,140.6,valid,142,2,True,72378,73188,0.813,711,584,712,582,72.0,177.1,973.5,973.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.81,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.813,""qr"":"""",""valid"":true,""x_mm"":72.0,""y_mm"":177.1,""z_mm"":973.5,""status"":""valid""}]"
223,2026-08-12T09:34:32.394,perf,runtime,,,,,,,,,,,,20.96,38.11,17.15,5.72,20.96,11.7,4.4,1,52.4,valid,153,2,True,72505,73509,0.815,712,583,712,581,71.4,177.1,973.0,973.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.82,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.815,""qr"":"""",""valid"":true,""x_mm"":71.4,""y_mm"":177.1,""z_mm"":973.0,""status"":""valid""}]"
234,2026-08-12T09:34:32.902,perf,runtime,,,,,,,,,,,,21.65,21.65,21.65,3.94,21.65,11.7,4.3,1,142.4,valid,164,2,True,72898,74008,0.814,713,584,713,581,72.1,176.4,975.0,975.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.81,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.814,""qr"":"""",""valid"":true,""x_mm"":72.1,""y_mm"":176.4,""z_mm"":975.0,""status"":""valid""}]"
254,2026-08-12T09:34:33.436,perf,runtime,,,,,,,,,,,,20.6,37.46,16.86,5.62,20.6,13.0,4.5,1,55.9,valid,175,2,True,73376,74240,0.799,712,584,713,581,72.0,177.2,973.5,973.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.80,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.799,""qr"":"""",""valid"":true,""x_mm"":72.0,""y_mm"":177.2,""z_mm"":973.5,""status"":""valid""}]"
265,2026-08-12T09:34:33.955,perf,runtime,,,,,,,,,,,,21.21,25.07,21.21,3.86,21.21,12.5,17.5,1,158.1,valid,186,2,True,72308,73280,0.826,713,580,713,581,70.9,177.1,973.5,973.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.83,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.826,""qr"":"""",""valid"":true,""x_mm"":70.9,""y_mm"":177.1,""z_mm"":973.5,""status"":""valid""}]"
285,2026-08-12T09:34:34.475,perf,runtime,,,,,,,,,,,,21.14,34.6,15.38,5.77,21.14,11.4,26.6,1,55.2,valid,197,2,True,72910,73830,0.818,711,586,712,582,71.2,178.7,970.5,970.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.82,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.818,""qr"":"""",""valid"":true,""x_mm"":71.2,""y_mm"":178.7,""z_mm"":970.5,""status"":""valid""}]"
296,2026-08-12T09:34:34.999,perf,runtime,,,,,,,,,,,,20.98,28.61,20.98,3.82,20.98,16.2,29.7,1,159.8,valid,208,2,True,73802,74704,0.822,713,582,713,580,70.8,175.4,972.5,972.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.82,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.822,""qr"":"""",""valid"":true,""x_mm"":70.8,""y_mm"":175.4,""z_mm"":972.5,""status"":""valid""}]"
316,2026-08-12T09:34:35.505,perf,runtime,,,,,,,,,,,,21.74,31.62,17.78,5.93,21.74,16.3,24.0,1,52.2,valid,219,2,True,74153,75435,0.821,713,581,713,579,72.4,175.2,972.0,972.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.82,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.821,""qr"":"""",""valid"":true,""x_mm"":72.4,""y_mm"":175.2,""z_mm"":972.0,""status"":""valid""}]"
333,2026-08-12T09:34:36.032,perf,runtime,,,,,,,,,,,,22.77,36.05,15.18,3.79,22.77,14.7,4.5,1,148.4,valid,231,2,True,73878,74880,0.828,713,581,713,580,72.0,175.4,973.0,973.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.83,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.828,""qr"":"""",""valid"":true,""x_mm"":72.0,""y_mm"":175.4,""z_mm"":973.0,""status"":""valid""}]"
