frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
1,2026-08-10T11:06:53.125,perf,runtime,,,,,,,,,,,,0.92,1.84,0.0,0.0,0.92,107.5,107.5,1,0.0,stabilizing 1/2,1,0,,,,0.729,605,602,605,602,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.73,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.729,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stabilizing 1/2""}]"
9,2026-08-10T11:06:53.722,perf,runtime,,,,,,,,,,,,13.41,11.73,0.0,0.0,13.41,23.7,13.7,1,0.0,no depth,9,0,,,,0.754,603,601,604,601,,,,,,0,0,0.0,,,0,0,0.0,plastic bag:0.75,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.754,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""no depth""}]"
15,2026-08-10T11:06:54.231,perf,runtime,,,,,,,,,,,,11.8,11.8,1.97,1.97,11.8,20.4,16.0,1,280.5,valid,15,1,True,75802,76360,0.41,604,606,604,604,-43.1,198.9,958.0,958.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.41,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.41,""qr"":"""",""valid"":true,""x_mm"":-43.1,""y_mm"":198.9,""z_mm"":958.0,""status"":""valid""}]"
21,2026-08-10T11:06:54.755,perf,runtime,,,,,,,,,,,,11.44,11.44,0.0,0.0,11.44,19.5,16.5,1,804.7,valid,21,1,True,76502,77154,0.732,604,601,604,604,-43.1,198.9,958.0,958.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.73,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.732,""qr"":"""",""valid"":true,""x_mm"":-43.1,""y_mm"":198.9,""z_mm"":958.0,""status"":""valid""}]"
26,2026-08-10T11:06:55.292,perf,runtime,,,,,,,,,,,,9.31,9.31,1.86,1.86,9.31,19.2,20.0,1,384.7,valid,26,2,True,76622,77256,0.754,603,601,603,603,-43.2,198.2,960.0,960.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.75,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.754,""qr"":"""",""valid"":true,""x_mm"":-43.2,""y_mm"":198.2,""z_mm"":960.0,""status"":""valid""}]"
31,2026-08-10T11:06:55.823,perf,runtime,,,,,,,,,,,,9.42,9.42,0.0,0.0,9.42,16.3,19.0,2,915.4,valid,31,2,True,76158,76792,0.619,603,606,603,603,-43.2,198.2,960.0,960.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.62;plastic bag:0.34,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.619,""qr"":"""",""valid"":true,""x_mm"":-43.2,""y_mm"":198.2,""z_mm"":960.0,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.338,""qr"":"""",""valid"":true,""x_mm"":563.2,""y_mm"":91.9,""z_mm"":932.0,""status"":""secondary valid""}]"
35,2026-08-10T11:06:56.505,perf,runtime,,,,,,,,,,,,5.86,5.86,1.46,1.46,5.86,17.1,24.4,2,492.4,valid,35,2,True,75863,76461,0.755,603,603,603,603,-43.2,198.7,959.5,959.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.75;plastic bag:0.41,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.755,""qr"":"""",""valid"":true,""x_mm"":-43.2,""y_mm"":198.7,""z_mm"":959.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.414,""qr"":"""",""valid"":true,""x_mm"":-682.3,""y_mm"":142.7,""z_mm"":1061.0,""status"":""secondary valid""}]"
41,2026-08-10T11:06:57.105,perf,runtime,,,,,,,,,,,,10.0,10.0,0.0,0.0,10.0,18.0,20.5,2,1092.3,valid,41,2,,,,0.746,603,601,603,603,-43.2,198.7,959.5,959.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.75;plastic bag:0.36,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.746,""qr"":"""",""valid"":true,""x_mm"":-43.2,""y_mm"":198.7,""z_mm"":959.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.364,""qr"":"""",""valid"":false,""x_mm"":"""",""y_mm"":"""",""z_mm"":"""",""status"":""stale depth 1064ms""}]"
45,2026-08-10T11:06:57.632,perf,runtime,,,,,,,,,,,,7.6,7.6,1.9,1.9,7.6,18.4,16.8,2,247.5,valid,45,2,True,75488,76328,0.525,603,604,603,604,-43.1,197.7,957.5,957.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.53;plastic bag:0.35,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.525,""qr"":"""",""valid"":true,""x_mm"":-43.1,""y_mm"":197.7,""z_mm"":957.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.348,""qr"":"""",""valid"":true,""x_mm"":-681.7,""y_mm"":144.0,""z_mm"":1062.0,""status"":""secondary valid""}]"
49,2026-08-10T11:06:58.186,perf,runtime,,,,,,,,,,,,7.21,7.21,0.0,0.0,7.21,18.4,18.3,1,802.0,valid,49,2,True,76502,77256,0.329,604,604,603,603,-43.1,197.7,957.5,957.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.33,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.329,""qr"":"""",""valid"":true,""x_mm"":-43.1,""y_mm"":197.7,""z_mm"":957.5,""status"":""valid""}]"
